"anio" "mes" "dia" "pp" "tmax" "tmin"
1988 2 18 0 32 12.5
1988 2 19 0 26 13
1988 2 20 1.5 21 18
1988 2 21 0.3 15.5 11
1988 2 22 0 23 6.5
1988 2 23 0 30 8
1988 2 24 0 25.5 11
1988 2 25 10 26 14
1988 2 26 0 23 14
1988 2 27 1.2 24.5 15.5
1988 2 28 0 24.5 16
1988 2 29 0 27 12
1988 3 1 0 21.5 12.5
1988 3 2 0 27.5 13
1988 3 3 0 27.5 13
1988 3 4 2.9 25.5 13.5
1988 3 5 2.4 26 16
1988 3 6 13 19 17
1988 3 7 2.4 27 16
1988 3 8 0 24 17.5
1988 3 9 1.1 26 14
1988 3 10 0 23 13
1988 3 11 0 29 11
1988 3 12 0 34.5 13.5
1988 3 13 0 30.5 12
1988 3 14 13 18 14
1988 3 15 1 18.5 14.5
1988 3 16 0 21 15
1988 3 17 0 28 15
1988 3 18 1.5 22 14.5
1988 3 19 0 14 10
1988 3 20 0 19 10
1988 3 21 0 25 9.5
1988 3 22 0 27 11
1988 3 23 0 30 13
1988 3 24 0 30.5 16.5
1988 3 25 0 32 16
1988 3 26 11.5 30 15
1988 3 27 0 28 17
1988 3 28 0 30 14.5
1988 3 29 2.6 30.5 16
1988 3 30 13.5 28.5 17
1988 3 31 0 31 15
1988 4 1 0 33.5 15.5
1988 4 2 0 30 16
1988 4 3 0 31 19
1988 4 4 0 32 20
1988 4 5 0 31 16.5
1988 4 6 0 30 19
1988 4 7 1.5 27.5 18
1988 4 8 6 24 17
1988 4 9 3.2 28 16.5
1988 4 10 40.2 28 18.5
1988 4 11 3 20 16
1988 4 12 0 26 13
1988 4 13 0 28.5 13
1988 4 14 0 28.5 13
1988 4 15 1 30 14
1988 4 16 0 30 16.5
1988 4 17 0 34.5 16
1988 4 18 0 35.5 17
1988 4 19 0 31 15
1988 4 20 0 30.5 18
1988 4 21 0 32.5 20
1988 4 22 0 35 17
1988 4 23 0 35.5 15.5
1988 4 24 0 34.5 16.5
1988 4 25 0 35.5 14.5
1988 4 26 0 31 18.5
1988 4 27 0 32 18
1988 4 28 0 31.5 18
1988 4 29 0.9 31 18.5
1988 4 30 29.5 32.5 18
1988 5 1 1.2 28.5 19
1988 5 2 0 28.5 20.5
1988 5 3 5.3 30.5 20
1988 5 4 0 26 20
1988 5 5 0 29.5 17.5
1988 5 6 0 29.5 15.5
1988 5 7 0 32 13
1988 5 8 0 35 15
1988 5 9 0 35.5 15.5
1988 5 10 0 33 16
1988 5 11 0 31 18.5
1988 5 12 20 30 18
1988 5 13 6.2 26.5 18
1988 5 14 5.3 28.5 19
1988 5 15 0 29 18
1988 5 16 0 28.5 19.5
1988 5 17 0 30 20
1988 5 18 0 25 20.5
1988 5 19 0 29 19
1988 5 20 0 32 15
1988 5 21 0 33.5 15
1988 5 22 4.3 29 18
1988 5 23 0 33 18
1988 5 24 0 33.5 16.5
1988 5 25 0 31.5 20
1988 5 26 9 31 19.5
1988 5 27 3.5 26 19
1988 5 28 0 28 18
1988 5 29 0 30.5 17.5
1988 5 30 0 33 18
1988 5 31 0 32.5 20
1988 6 1 0 31.5 21.5
1988 6 2 0 33 23
1988 6 3 25 34 21.5
1988 6 4 0 30.5 17
1988 6 5 0 30 19
1988 6 6 0 31 18
1988 6 7 0 31 18.5
1988 6 8 0 33 20
1988 6 9 8 33.5 21
1988 6 10 0 33 17
1988 6 11 27.7 31 19.5
1988 6 12 29.6 30 17.5
1988 6 13 1.5 30.5 16.5
1988 6 14 13.2 28 17
1988 6 15 19.3 26.5 19.5
1988 6 16 8.5 24.5 19.5
1988 6 17 2.8 27.5 19.5
1988 6 18 0 27.5 18
1988 6 19 14.3 28 19.5
1988 6 20 23.3 27.5 19.5
1988 6 21 9.5 28.5 20
1988 6 22 44 27.5 20
1988 6 23 10 29 18.5
1988 6 24 62.5 29.5 19
1988 6 25 1.3 29.5 19.5
1988 6 26 0 30.5 18
1988 6 27 2 31.5 18
1988 6 28 20 30.5 18
1988 6 29 3 29 18
1988 6 30 0.9 30 19
1988 7 1 13 31.5 19.5
1988 7 2 6.6 31.5 20
1988 7 3 12.4 32 19.5
1988 7 4 8.4 31 18.5
1988 7 5 13 28.5 19
1988 7 6 0 28.5 19
1988 7 7 0 29.5 19.5
1988 7 8 4.7 30.5 17.5
1988 7 9 0 31 16.5
1988 7 10 15.3 31.5 17
1988 7 11 6.2 32 18
1988 7 12 1 32 18
1988 7 13 29 24.5 18
1988 7 14 22.5 30 20
1988 7 15 10.6 29.5 20
1988 7 16 10.4 29.5 18
1988 7 17 1.2 29.5 16.5
1988 7 18 12.7 29 18.5
1988 7 19 23.3 28.5 19.5
1988 7 20 0.8 27 19
1988 7 21 8.5 28.5 18
1988 7 22 0 29.5 19
1988 7 23 0 30 17
1988 7 24 15.5 30 17
1988 7 25 13.4 31 16
1988 7 26 0 30.5 17.5
1988 7 27 0 31.5 16
1988 7 28 2.3 31 17
1988 7 29 20 29.5 18
1988 7 30 0.8 30 18
1988 7 31 13 30.5 17
1988 8 1 0 29.5 17
1988 8 2 0 29.5 18
1988 8 3 0.7 31 17.5
1988 8 4 0 30 17.5
1988 8 5 4.7 28 18
1988 8 6 2.5 30 15
1988 8 7 28 29 17
1988 8 8 9.4 30.5 20
1988 8 9 41.6 29 17
1988 8 10 0 31 18
1988 8 11 9.5 31 17.5
1988 8 12 14.7 25 19
1988 8 13 42.2 26.5 20
1988 8 14 2.4 25 19.5
1988 8 15 41.3 27 19.5
1988 8 16 70 30 19
1988 8 17 3.5 29.5 19
1988 8 18 3.8 29.5 19.5
1988 8 19 13.4 30 18
1988 8 20 3.8 30.5 19
1988 8 21 20 32 19.5
1988 8 22 77.3 31.5 18
1988 8 23 0 29 19.5
1988 8 24 0 28.5 19
1988 8 25 0 31 18
1988 8 26 0 31 17
1988 8 27 3.5 31 17.5
1988 8 28 17.3 30.5 19
1988 8 29 58.4 29.5 20
1988 8 30 69.5 29.5 19
1988 8 31 56 30 18
1988 9 1 2 30 18
1988 9 2 136 26 18
1988 9 3 41 29.5 19.5
1988 9 4 66.5 29.5 20
1988 9 5 16.7 25.5 20.5
1988 9 6 0 25 18.5
1988 9 7 0 27 18
1988 9 8 0 29 16
1988 9 9 75.5 29 17.5
1988 9 10 0.5 29 17.5
1988 9 11 0 29 16.5
1988 9 12 0 28 17
1988 9 13 1 28.5 16
1988 9 14 0 30.5 16.5
1988 9 15 0 30 17
1988 9 16 0 27.5 18.5
1988 9 17 0 31 19.5
1988 9 18 2.6 31 20
1988 9 19 0 31.5 19.5
1988 9 20 1.3 30 16.5
1988 9 21 14.8 28 18.5
1988 9 22 0 30.5 17
1988 9 23 0 31 18.5
1988 9 24 71.5 31 19
1988 9 25 17.5 31 17.5
1988 9 26 32.2 30.5 17
1988 9 27 23.5 30.5 16
1988 9 28 9.5 30.5 17
1988 9 29 80 30.5 19
1988 9 30 3.5 30.5 18
1988 10 1 40 29.5 19
1988 10 2 7.3 28 20
1988 10 3 0 25.5 19.5
1988 10 4 0 27 17
1988 10 5 0.6 21.5 18
1988 10 6 0.6 27.5 16
1988 10 7 0 26 17.5
1988 10 8 1 24.5 16
1988 10 9 9 24 16.5
1988 10 10 8 23.5 17
1988 10 11 5 27 16
1988 10 12 1 27 17
1988 10 13 1 25 15.5
1988 10 14 4 25.5 15
1988 10 15 4.5 27 14
1988 10 16 13.3 25 15.5
1988 10 17 4.4 28 13.5
1988 10 18 0.8 28 14.5
1988 10 19 19.3 28.5 14.5
1988 10 20 0 25 16
1988 10 21 1.2 25 16
1988 10 22 0 28 17
1988 10 23 0 29 16
1988 10 24 2 29.5 17
1988 10 25 0 28.5 19
1988 10 26 0 30 15
1988 10 27 0 28.5 15.5
1988 10 28 13 30 14.5
1988 10 29 25.3 28 16
1988 10 30 15.5 28 19
1988 10 31 13.7 28.5 16.5
1988 11 1 1 25.5 17.5
1988 11 2 0 26 14
1988 11 3 0 29.5 12
1988 11 4 0 32.5 12.5
1988 11 5 0 33 13
1988 11 6 0 29.5 13
1988 11 7 0 30 12
1988 11 8 0 30 11.5
1988 11 9 0 28.5 13
1988 11 10 0 28.5 14
1988 11 11 0 28 13
1988 11 12 0 28.5 12.5
1988 11 13 0 29 12.5
1988 11 14 11.3 29 14.5
1988 11 15 0 27 16.5
1988 11 16 0 29.5 13.5
1988 11 17 3 29 15
1988 11 18 0 27.5 15
1988 11 19 0 30 13.5
1988 11 20 1.4 28.5 15
1988 11 21 0 22 16.5
1988 11 22 4.5 24.5 16.5
1988 11 23 4.3 26 13.5
1988 11 24 0 25.5 14.5
1988 11 25 0 28 15.5
1988 11 26 0 32 13.5
1988 11 27 0 33.5 13.5
1988 11 28 0.6 22.5 15.5
1988 11 29 0 27 12
1988 11 30 4.5 25.5 13
1988 12 1 21 24 15.5
1988 12 2 22.5 17 16
1988 12 3 6.2 22 14
1988 12 4 3.8 19 14
1988 12 5 1 22.5 13.5
1988 12 6 0 24.5 12
1988 12 7 0 25 10.5
1988 12 8 0 27.5 11.5
1988 12 9 0 26 12.5
1988 12 10 0 24.5 16.5
1988 12 11 3.8 24 15
1988 12 12 7.8 20.5 15
1988 12 13 0.5 24.5 13.5
1988 12 14 0 25 10.5
1988 12 15 1 26 10.5
1988 12 16 0.3 26 11.5
1988 12 17 8.8 23 15.5
1988 12 18 6.7 17.5 16
1988 12 19 0 19 13.5
1988 12 20 0 27 9
1988 12 21 0 27 9.5
1988 12 22 0 27.5 10
1988 12 23 0 26 13
1988 12 24 0 27.5 12
1988 12 25 0.3 26.5 12
1988 12 26 0 23.5 14.5
1988 12 27 0 28 12.5
1988 12 28 0 26.5 12
1988 12 29 0 24 12.5
1988 12 30 0 27 10.5
1988 12 31 0 28 12
1989 1 1 0 28 13
1989 1 2 0 28 12.5
1989 1 3 0 28 14
1989 1 4 0 27 14.5
1989 1 5 0 27.5 13
1989 1 6 0 30.5 11.5
1989 1 7 0 29.5 9
1989 1 8 0.5 29.5 10
1989 1 9 0 27.5 10.5
1989 1 10 0 26 13
1989 1 11 0 27 13
1989 1 12 0 28 11.5
1989 1 13 5.9 22 12
1989 1 14 3 25 12.5
1989 1 15 0.5 24.5 15
1989 1 16 0 25.5 14
1989 1 17 0 25 14
1989 1 18 0 27.5 13
1989 1 19 0 27.5 13.5
1989 1 20 12.5 26 13
1989 1 21 1 18 13
1989 1 22 0 19 14
1989 1 23 0 24.5 11
1989 1 24 0 24 11.5
1989 1 25 0 28 12.5
1989 1 26 0 29 13
1989 1 27 0 28.5 14
1989 1 28 0 27.5 12
1989 1 29 3.3 27 12.5
1989 1 30 0 26 14
1989 1 31 0 28 13
1989 2 1 0 29.5 12
1989 2 2 0 29 12.5
1989 2 3 18 29 14
1989 2 4 0 24.5 15
1989 2 5 0 26 16
1989 2 6 0.5 21 14
1989 2 7 3.2 20.5 14.5
1989 2 8 0.3 20.5 13
1989 2 9 9 21 14
1989 2 10 17.3 20 15
1989 2 11 0 24 15
1989 2 12 0 29 11.5
1989 2 13 0 29.5 11
1989 2 14 0 30 12.5
1989 2 15 0 29.5 13
1989 2 16 2 27.5 14
1989 2 17 0 27.5 15
1989 2 18 0 26.5 12
1989 2 19 0 27.5 13
1989 2 20 0 30.5 12.5
1989 2 21 3 29 13
1989 2 22 3.7 16 15
1989 2 23 0 18 11
1989 2 24 1.4 23 7.5
1989 2 25 0 23.5 9.5
1989 2 26 0 25 7.5
1989 2 27 0 29 7
1989 2 28 0 34 8.5
1989 3 1 0 31 12
1989 3 2 0 27.5 11.5
1989 3 3 0 30.5 12.5
1989 3 4 0 36 15
1989 3 5 2.7 18.5 14.5
1989 3 6 0.8 13 10
1989 3 7 0.8 15 9.5
1989 3 8 0 20 10
1989 3 9 0 22 8
1989 3 10 0 23 9
1989 3 11 0 26 7
1989 3 12 0 27 6.5
1989 3 13 0 29 7
1989 3 14 0 31 9
1989 3 15 0 33 10
1989 3 16 0 30 14
1989 3 17 0 30.5 14.5
1989 3 18 0 30 12
1989 3 19 0 30 14
1989 3 20 0 30.5 13
1989 3 21 19.5 34 14
1989 3 22 3.8 17.5 15.5
1989 3 23 0 20 13.5
1989 3 24 0 27 14
1989 3 25 0 30.5 12.5
1989 3 26 2 32 15
1989 3 27 0 33 15.5
1989 3 28 0 35 15.5
1989 3 29 0 31 14
1989 3 30 0 32 16.5
1989 3 31 0 31 18
1989 4 1 0 31 14.5
1989 4 2 0 32 14
1989 4 3 0 33 14.5
1989 4 4 1.8 33.5 14.5
1989 4 5 42.6 29 16.5
1989 4 6 0 28 14
1989 4 7 0 30 13
1989 4 8 0 31.5 12
1989 4 9 0 34 13.5
1989 4 10 22.5 31 16
1989 4 11 0 25.5 17
1989 4 12 0 29 15
1989 4 13 0.7 30 14.5
1989 4 14 4.8 31 17
1989 4 15 12.2 26.5 17
1989 4 16 1.8 26 17
1989 4 17 0 28 15.5
1989 4 18 0 30.5 17.5
1989 4 19 7.5 29 17
1989 4 20 0 29 18
1989 4 21 0 30 13
1989 4 22 0 30.5 13
1989 4 23 0 29 13.5
1989 4 24 0 30 14.5
1989 4 25 1 31 17
1989 4 26 36.7 31 15.5
1989 4 27 9.7 31 14
1989 4 28 0 33.5 15
1989 4 29 0 33.5 15
1989 4 30 13.5 32.5 16
1989 5 1 1.5 31 14.5
1989 5 2 10.3 27 16
1989 5 3 0 31 13
1989 5 4 0 31.5 14.5
1989 5 5 0 32 16.5
1989 5 6 18.3 29.5 16.5
1989 5 7 19 28 17
1989 5 8 1.2 30 16
1989 5 9 0.8 31 18.5
1989 5 10 8.5 31.5 15.5
1989 5 11 19 30.5 17.5
1989 5 12 0 28 17
1989 5 13 0 32 17
1989 5 14 4.8 33 18.5
1989 5 15 0 34 20.5
1989 5 16 0 33.5 21
1989 5 17 0 33.5 20
1989 5 18 0 34.5 19.5
1989 5 19 0 34.5 21
1989 5 20 0 35 19
1989 5 21 0 33 18
1989 5 22 0 33 17.5
1989 5 23 0 33 16.5
1989 5 24 0 34 17
1989 5 25 0 34 17
1989 5 26 42 32.5 20
1989 5 27 2.2 28 19.5
1989 5 28 0 30 16.5
1989 5 29 0 30 16
1989 5 30 0 31.5 16
1989 5 31 0 32 16.5
1989 6 1 0 31 18
1989 6 2 6.5 32 18.5
1989 6 3 0 31.5 18
1989 6 4 0 32.5 18.5
1989 6 5 0 34.5 20
1989 6 6 0 35 20
1989 6 7 0 35 19.5
1989 6 8 0 36 20
1989 6 9 0 35.5 22.5
1989 6 10 0 35.5 20
1989 6 11 5 33 19.5
1989 6 12 0 33.5 20
1989 6 13 21.3 33 19
1989 6 14 20.5 33.5 18
1989 6 15 4 28 18
1989 6 16 1.5 30 19
1989 6 17 19.5 29 18
1989 6 18 60.8 22.5 20
1989 6 19 14 29 18
1989 6 20 4.4 28.5 16
1989 6 21 20.7 24 18
1989 6 22 0 23 18.5
1989 6 23 0 30.5 18
1989 6 24 32 31.5 18
1989 6 25 5.5 31.5 19.5
1989 6 26 34 31.5 19.5
1989 6 27 0 31.5 18
1989 6 28 10 32.5 20
1989 6 29 17.7 30.5 18.5
1989 6 30 40 28 19
1989 7 1 2.5 31 18.5
1989 7 2 0 30 18.5
1989 7 3 0 30.5 17.5
1989 7 4 1 30.5 19
1989 7 5 101 31.5 18.5
1989 7 6 0 29.5 19
1989 7 7 55.5 28.5 18
1989 7 8 30.5 29 17.5
1989 7 9 10 30 17
1989 7 10 0 30.5 16.5
1989 7 11 38.7 30 17
1989 7 12 13 25 19
1989 7 13 0 28.5 17
1989 7 14 0 30 16
1989 7 15 0 31.5 17
1989 7 16 0 32 17.5
1989 7 17 0 33 16
1989 7 18 0 32 16
1989 7 19 26 32 17
1989 7 20 0 31 17
1989 7 21 6 31.5 17
1989 7 22 0 30 17
1989 7 23 7 31.5 18
1989 7 24 0 29 18
1989 7 25 60 30.5 13.5
1989 7 26 28.3 29.5 15.5
1989 7 27 16 27 19
1989 7 28 18.5 27 19.5
1989 7 29 30.5 27.5 18.5
1989 7 30 4 29 17.5
1989 7 31 0 31 18.5
1989 8 1 10 30 19.5
1989 8 2 23.5 31 17
1989 8 3 20.5 30.5 16
1989 8 4 75.2 29.5 18
1989 8 5 48 30.5 17.5
1989 8 6 0 29.5 17.5
1989 8 7 0 30.5 18
1989 8 8 15.5 30 17.5
1989 8 9 6.6 30.5 17
1989 8 10 6.6 29 17
1989 8 11 0 30.5 15.5
1989 8 12 0 30 15.5
1989 8 13 0 31 16.5
1989 8 14 7 30.5 17
1989 8 15 0 30 18
1989 8 16 47 31 18
1989 8 17 4.7 30 19
1989 8 18 8.8 30 19.5
1989 8 19 3.5 31 16.5
1989 8 20 29.5 29.5 18
1989 8 21 19.3 31 19
1989 8 22 8.3 31.5 19
1989 8 23 2.2 30.5 20
1989 8 24 3.2 28.5 20
1989 8 25 2 30 19.5
1989 8 26 57 30.5 19.5
1989 8 27 9 28 18
1989 8 28 33 29 19
1989 8 29 32 30 18.5
1989 8 30 15 30.5 19
1989 8 31 37 31 18
1989 9 1 15.3 30 17.5
1989 9 2 26.7 29 17.5
1989 9 3 13 29 19
1989 9 4 28 29 18.5
1989 9 5 1.2 30 19
1989 9 6 7.2 30 20
1989 9 7 0 30 19
1989 9 8 0 29 18
1989 9 9 4.8 30.5 17
1989 9 10 30.5 30.5 19.5
1989 9 11 14.8 31 19
1989 9 12 2.7 31.5 19
1989 9 13 0 31.5 17.5
1989 9 14 1.5 31 18
1989 9 15 33.8 29.5 18
1989 9 16 2 29 18
1989 9 17 4.7 26.5 19.5
1989 9 18 14 25.5 20
1989 9 19 3.8 26 20
1989 9 20 43.8 29.5 19.5
1989 9 21 16.3 30.5 19.5
1989 9 22 118 29.5 19.5
1989 9 23 1.5 25 19.5
1989 9 24 0 26.5 17.5
1989 9 25 0 26 15
1989 9 26 2.3 23 15
1989 9 27 0 28.5 17
1989 9 28 0 26 18
1989 9 29 0 24.5 18
1989 9 30 0 27.5 17.5
1989 10 1 0 29 15
1989 10 2 0 30 15
1989 10 3 1 30 16.5
1989 10 4 0 31 18
1989 10 5 1.5 31.5 17
1989 10 6 13.5 31 19.5
1989 10 7 0.9 30.5 17
1989 10 8 12.5 30 17
1989 10 9 2 29.5 18
1989 10 10 2.5 27.5 18
1989 10 11 0 28.5 16.5
1989 10 12 0 28.5 15
1989 10 13 0 29.5 13.5
1989 10 14 0 29 15
1989 10 15 0 29.5 16
1989 10 16 0 29 16.5
1989 10 17 6.6 31 17.5
1989 10 18 30.5 28.5 17
1989 10 19 0 22 18
1989 10 20 0 21 13.5
1989 10 21 0 26 13
1989 10 22 0 27 11.5
1989 10 23 0 27.5 12
1989 10 24 0 27 13.5
1989 10 25 0 28 15
1989 10 26 0 29 13
1989 10 27 29.6 29 13
1989 10 28 0 28 14.5
1989 10 29 0 28 15
1989 10 30 0 29.5 14.5
1989 10 31 3.8 27.5 16
1989 11 1 0 24 16
1989 11 2 22 25 16.5
1989 11 3 8.7 20.5 15
1989 11 4 0 27 17
1989 11 5 0 30 14.5
1989 11 6 0 30.5 16
1989 11 7 0 30.5 17
1989 11 8 0 32 18
1989 11 9 26.5 30.5 18
1989 11 10 6.3 27.5 18.5
1989 11 11 1.2 28 19
1989 11 12 8.4 28 16
1989 11 13 0 29 16
1989 11 14 0 29.5 17
1989 11 15 0 30.5 15.5
1989 11 16 0 26 16.5
1989 11 17 0 26.5 12
1989 11 18 0 25 14
1989 11 19 0 27.5 17.5
1989 11 20 0 27 16
1989 11 21 0 28.5 16
1989 11 22 4.5 30.5 14.5
1989 11 23 2 21.5 15
1989 11 24 0 25.5 13.5
1989 11 25 0 28 13
1989 11 26 0 29.5 13.5
1989 11 27 0 30 13.5
1989 11 28 0 30.5 14
1989 11 29 3.4 23.5 14.5
1989 11 30 10 24 17
1989 12 1 16.3 19.5 17
1989 12 2 21.5 20.5 17
1989 12 3 1.5 18.5 16
1989 12 4 4.8 20 16
1989 12 5 0 24 14
1989 12 6 0 25.5 14
1989 12 7 11.8 27.5 14.5
1989 12 8 9.8 20 16
1989 12 9 0 16.5 12
1989 12 10 0 23.5 11
1989 12 11 0 28.5 10
1989 12 12 5.2 18.5 11
1989 12 13 2.3 16.5 11
1989 12 14 0 22.5 12
1989 12 15 0 26.5 13.5
1989 12 16 0.7 22 11.5
1989 12 17 0 20 13
1989 12 18 0 21.5 16
1989 12 19 1.7 26 12.5
1989 12 20 0 22 13.5
1989 12 21 0 20.5 16
1989 12 22 2.7 20 16.5
1989 12 23 0 8 8
1989 12 24 0 11.5 4.5
1989 12 25 0 20.5 3
1989 12 26 0 20.5 4
1989 12 27 0 22.5 5
1989 12 28 0 23 6
1989 12 29 0 26 6.5
1989 12 30 0 28.5 9
1989 12 31 0 30 10.5
1990 1 1 0 19 12
1990 1 2 0 24.5 12
1990 1 3 0 26.5 11
1990 1 4 0 28 10.5
1990 1 5 0 26.5 11.5
1990 1 6 0 25.5 12
1990 1 7 2.5 22 13
1990 1 8 2.3 17.5 14
1990 1 9 0 23.5 14
1990 1 10 16.2 22.5 15
1990 1 11 0 23 14
1990 1 12 0 25 14
1990 1 13 0 22.5 14.5
1990 1 14 0 23.5 13.5
1990 1 15 0 24 9.5
1990 1 16 0 26 14
1990 1 17 0 27.5 15
1990 1 18 0 27 14.5
1990 1 19 0 29 13
1990 1 20 0 28.5 13
1990 1 21 5 25.5 14
1990 1 22 9 23.5 14
1990 1 23 0 25.5 13
1990 1 24 0 29 11.5
1990 1 25 7.3 23.5 12
1990 1 26 0 19 12
1990 1 27 0 26.5 8.5
1990 1 28 0 28 9.5
1990 1 29 0.6 23.5 11.5
1990 1 30 0 25 14.5
1990 1 31 0 28 15
1990 2 1 0 29.5 15
1990 2 2 0 31 15
1990 2 3 0 32 16
1990 2 4 6 18.5 16.5
1990 2 5 0 23 12
1990 2 6 0 26 12.5
1990 2 7 0 27.5 14
1990 2 8 0 28.5 13.5
1990 2 9 0 29.5 13
1990 2 10 0 29.5 14
1990 2 11 0 22 15
1990 2 12 0 26 13
1990 2 13 0 28 11
1990 2 14 0 32 11.5
1990 2 15 0 35.5 13
1990 2 16 0 33.5 13
1990 2 17 0 21 13.5
1990 2 18 1.8 29 12.5
1990 2 19 27 22.5 13.5
1990 2 20 9.3 24.5 15.5
1990 2 21 0 26 15
1990 2 22 12 28.5 13
1990 2 23 1.7 16.5 15.5
1990 2 24 0 23 10
1990 2 25 0 23 15.5
1990 2 26 3.6 21 12
1990 2 27 1 26.5 13
1990 2 28 0 27 13.5
1990 3 1 16.3 28 15.5
1990 3 2 4.7 19 17
1990 3 3 4.3 18.5 14
1990 3 4 0 19.5 14.5
1990 3 5 0 24.5 11.5
1990 3 6 0 30 13
1990 3 7 0 31.5 13.5
1990 3 8 0 29 15
1990 3 9 1 29 15
1990 3 10 0 29.5 14
1990 3 11 0 29 15
1990 3 12 0 30.5 17
1990 3 13 0 29 17.5
1990 3 14 0 31 12
1990 3 15 0 26.5 14.5
1990 3 16 3.5 25 16.5
1990 3 17 5.6 18 17
1990 3 18 0 25 10
1990 3 19 5.8 23 12
1990 3 20 1.6 16 13.5
1990 3 21 0 25 10
1990 3 22 0 26 10
1990 3 23 0 27 10
1990 3 24 5 23 11.5
1990 3 25 5.6 24 16.5
1990 3 26 10.6 25 16.5
1990 3 27 6 26 14.5
1990 3 28 0.2 27 15.5
1990 3 29 0 30 16.5
1990 3 30 0 29.5 17
1990 3 31 0 29 15
1990 4 1 0 32 17
1990 4 2 17 29 18
1990 4 3 40.4 21.5 20
1990 4 4 22.1 26.5 19.5
1990 4 5 0 25 16
1990 4 6 2 34 15.5
1990 4 7 0.4 26.5 15.5
1990 4 8 0 26.5 17
1990 4 9 0 30 15.5
1990 4 10 0 31.5 15
1990 4 11 3 27 17.5
1990 4 12 0 25 12
1990 4 13 0 29 16
1990 4 14 2.5 29 18.5
1990 4 15 0.4 30 20
1990 4 16 0.6 27 17
1990 4 17 0 29.5 15
1990 4 18 0 30 18
1990 4 19 0 30.5 16.5
1990 4 20 1 30.5 14
1990 4 21 0 28.5 17
1990 4 22 0 28.5 16
1990 4 23 4 27.5 18
1990 4 24 4 28.5 18
1990 4 25 6.2 29.5 16
1990 4 26 0 31 16
1990 4 27 0 31 17.5
1990 4 28 0 34 19
1990 4 29 0 34 13
1990 4 30 0 32.5 14.5
1990 5 1 0 33 18.5
1990 5 2 0 30 20.5
1990 5 3 0 33.5 19.5
1990 5 4 2.2 31.5 21.5
1990 5 5 0 29 19.5
1990 5 6 0 27 16
1990 5 7 1 25.5 17.5
1990 5 8 0 25.5 18.5
1990 5 9 0 34 18.5
1990 5 10 0 32.5 18.5
1990 5 11 0 33 21
1990 5 12 0 35 17
1990 5 13 1.3 34 19
1990 5 14 0 32 19
1990 5 15 10.5 33.5 16.5
1990 5 16 0 33 18
1990 5 17 0 32 19.5
1990 5 18 0 34 17.5
1990 5 19 0 33 17
1990 5 20 0 32.5 20.5
1990 5 21 20.3 34 19.5
1990 5 22 0 29 18
1990 5 23 0 30 17
1990 5 24 3.5 31.5 15.5
1990 5 25 0 31 16.5
1990 5 26 0 31.5 19
1990 5 27 0 34 19.5
1990 5 28 0 36 20.5
1990 5 29 0 34 23
1990 5 30 0 31.5 20.5
1990 5 31 0 36.5 21.5
1990 6 1 3 30 20.5
1990 6 2 5.3 33 20
1990 6 3 20 30 20.5
1990 6 4 8.8 30.5 20
1990 6 5 0 31 15.5
1990 6 6 0 32.5 17
1990 6 7 0.3 31 19
1990 6 8 139.2 30.5 17
1990 6 9 6.2 31 17
1990 6 10 12.3 30 17
1990 6 11 27.2 28.5 17.5
1990 6 12 22 30 18
1990 6 13 2.2 31.5 19
1990 6 14 25 31 21.5
1990 6 15 19.3 31.5 18.5
1990 6 16 0 31 18
1990 6 17 0 30.5 18
1990 6 18 0.3 30.5 19
1990 6 19 15.3 30 19.5
1990 6 20 1.5 32 20
1990 6 21 4.3 32 20.5
1990 6 22 0 31 20
1990 6 23 58 29.5 19.5
1990 6 24 27.5 30.5 19.5
1990 6 25 28 25.5 19
1990 6 26 0 26.5 18
1990 6 27 17.2 30 17
1990 6 28 34.3 31 18
1990 6 29 27.3 28 18.5
1990 6 30 9.8 28 18
1990 7 1 47.7 26.5 19.5
1990 7 2 70.3 30 19
1990 7 3 1 30.5 19
1990 7 4 20.5 30.5 18
1990 7 5 12.2 29.5 18
1990 7 6 36 28 19
1990 7 7 20 27.5 18.5
1990 7 8 12.5 27.5 18
1990 7 9 4 29.5 16.5
1990 7 10 126.5 28 18
1990 7 11 3.6 27 18
1990 7 12 7.5 30 15.5
1990 7 13 47.6 29 17
1990 7 14 47.6 30 18
1990 7 15 26.5 30 16.5
1990 7 16 0 30.5 18.5
1990 7 17 23 30.5 20
1990 7 18 30.2 29.5 17.5
1990 7 19 3 27.5 19
1990 7 20 0 30 15.5
1990 7 21 0 29 17.5
1990 7 22 34 29 18
1990 7 23 0 30 18.5
1990 7 24 0 29 19
1990 7 25 0 30.5 15.5
1990 7 26 0 30.5 16
1990 7 27 47 31 16
1990 7 28 33 30.5 16
1990 7 29 24.5 30.5 18
1990 7 30 44 30 17
1990 7 31 52.5 31 19
1990 8 1 9 30.5 18.5
1990 8 2 7 31.5 17.5
1990 8 3 45.8 29.5 17
1990 8 4 16.5 31 16.5
1990 8 5 17.5 29.5 18
1990 8 6 9.5 31 19
1990 8 7 4 23 20
1990 8 8 30.8 30 19
1990 8 9 0 30 16.5
1990 8 10 8.5 29 16.5
1990 8 11 19.3 30 17
1990 8 12 2.3 31 18
1990 8 13 66.6 30.5 18
1990 8 14 0 30.5 17.5
1990 8 15 3.5 29.5 16.5
1990 8 16 0 29 17
1990 8 17 3.6 27.5 17.5
1990 8 18 5.5 29.5 19
1990 8 19 0 31 19
